run_id,program_name,eval_name,test_accuracy,models,methods,n_methods,uses_training,summary,used_dinov2,used_clip,prompt_tokens,completion_tokens,total_tokens,llm_cost,backbone_bucket,methods_canonical,n_methods_canonical
0012_d0bc4ae7,program_step0012_d0bc4ae7.py,eval_step0012_d0bc4ae7.json,0.7620173364854216,['ViT'],"['semi-supervised learning', 'contrastive loss', 'data augmentation', 'pseudo-labeling', 'teacher-student training', 'parameter-efficient finetuning']",6,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) model. It employs a two-view labeled dataset and a weak-strong unlabeled dataset for training. The training strategy includes supervised contrastive loss, pseudo-labeling, and a teacher-student model approach to enhance performance with limited labeled data. Data augmentation techniques are utilized to improve model robustness.",False,True,4872,135,5007,0.0059532,CLIP only,"['contrastive loss', 'data augmentation', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning', 'teacher student training']",6
0013_f327c7bf,program_step0013_f327c7bf.py,eval_step0013_f327c7bf.json,0.742789598108747,['ViT'],"['semi-supervised learning', 'contrastive loss', 'pseudo-labeling', 'data augmentation', 'teacher-student training', 'logit adjustment', 'distribution alignment']",7,yes,This program implements a semi-supervised learning framework using a Vision Transformer (ViT) model. It employs a combination of labeled and unlabeled data to improve classification performance through techniques such as supervised contrastive loss and pseudo-labeling. The model is trained with various data augmentation strategies and utilizes a teacher-student approach for enhanced learning. The program also includes logit adjustment and distribution alignment methods to refine predictions.,False,True,5584,143,5727,0.006771600000000001,CLIP only,"['contrastive loss', 'data augmentation', 'distribution alignment', 'logit adjustment', 'pseudo-labeling', 'semi-supervised learning', 'teacher student training']",7
0014_d3c408b4,program_step0014_d3c408b4.py,eval_step0014_d3c408b4.json,0.780929866036249,['ViT'],"['semi-supervised learning', 'contrastive loss', 'data augmentation', 'pseudo-labeling', 'teacher-student model', 'parameter-efficient finetuning']",6,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) model. It employs a two-view labeled dataset and a weak-strong unlabeled dataset for training. The training strategy includes supervised contrastive loss, pseudo-labeling, and a teacher-student model for improved performance. Data augmentation techniques are utilized to enhance the model's robustness, and parameter-efficient finetuning methods are applied to adapt the model effectively.",False,True,5325,147,5472,0.006504300000000001,CLIP only,"['contrastive loss', 'data augmentation', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning', 'teacher student model']",6
0015_52abc619,program_step0015_52abc619.py,eval_step0015_52abc619.json,0.7840819542947203,['ViT'],"['semi-supervised learning', 'contrastive loss', 'pseudo-labeling', 'data augmentation', 'teacher-student training', 'parameter-efficient finetuning']",6,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) model. It employs a combination of labeled and unlabeled data, utilizing contrastive loss and pseudo-labeling techniques to improve model performance. The training process includes data augmentation strategies and a teacher-student model approach to enhance learning from unlabeled data. The program is designed to efficiently train the model while managing various loss components and hyperparameters.",False,True,5545,144,5689,0.0067331,CLIP only,"['contrastive loss', 'data augmentation', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning', 'teacher student training']",6
0016_fc2abbda,program_step0016_fc2abbda.py,eval_step0016_fc2abbda.json,0.7908589440504334,['ViT'],"['semi-supervised learning', 'supervised contrastive loss', 'data augmentation', 'pseudo-labeling', 'teacher-student model', 'confidence weighting', 'distribution alignment', 'parameter-efficient finetuning']",8,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) model. It employs a combination of labeled and unlabeled data, utilizing strong and weak augmentations for training. The model is trained with a supervised contrastive loss and incorporates a teacher-student mechanism for improved performance. Additionally, it includes techniques for confidence weighting and distribution alignment to enhance the learning process.",False,True,5115,147,5262,0.006273300000000001,CLIP only,"['confidence weighting', 'data augmentation', 'distribution alignment', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning', 'supervised contrastive loss', 'teacher student model']",8
0017_ffb44ce7,program_step0017_ffb44ce7.py,eval_step0017_ffb44ce7.json,0.8156028368794326,['ViT'],"['semi-supervised learning', 'contrastive loss', 'pseudo-labeling', 'data augmentation', 'teacher-student training', 'logit adjustment', 'distribution alignment']",7,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) model. It employs a combination of labeled and unlabeled data, utilizing contrastive loss and pseudo-labeling techniques to enhance model performance. The training process includes data augmentation strategies and a teacher-student model approach for improved generalization. The program is designed to handle COCO dataset annotations for image classification tasks.",False,True,5441,140,5581,0.0066011,CLIP only,"['contrastive loss', 'data augmentation', 'distribution alignment', 'logit adjustment', 'pseudo-labeling', 'semi-supervised learning', 'teacher student training']",7
0019_d0b8589d,program_step0019_d0b8589d.py,eval_step0019_d0b8589d.json,0.7925925925925926,['ViT'],"['semi-supervised learning', 'contrastive loss', 'data augmentation', 'pseudo-labeling', 'teacher-student training', 'parameter-efficient finetuning']",6,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) backbone. It employs a combination of supervised contrastive loss and pseudo-labeling strategies to leverage both labeled and unlabeled data. The model is trained with various data augmentation techniques and includes a teacher-student mechanism for improved performance. Additionally, it utilizes parameter-efficient finetuning methods to adapt the model effectively.",False,True,7896,138,8034,0.009292800000000002,CLIP only,"['contrastive loss', 'data augmentation', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning', 'teacher student training']",6
0020_035dc2bd,program_step0020_035dc2bd.py,eval_step0020_035dc2bd.json,0.5959022852639874,['ViT'],"['semi-supervised learning', 'contrastive loss', 'vicreg loss', 'data augmentation', 'pseudo-labeling', 'teacher-student training', 'parameter-efficient finetuning']",7,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) model. It employs a combination of labeled and unlabeled data, utilizing contrastive and VICReg losses to enhance feature learning. The training process includes data augmentation strategies and a teacher-student model approach for improved performance. The model is designed for classification tasks with a focus on efficient training and adaptation.",False,True,5783,141,5924,0.0069817,CLIP only,"['contrastive loss', 'data augmentation', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning', 'teacher student training', 'vicreg loss']",7
0021_b2530b00,program_step0021_b2530b00.py,eval_step0021_b2530b00.json,0.7763593380614657,['ViT'],"['semi-supervised learning', 'contrastive loss', 'pseudo-labeling', 'data augmentation', 'teacher-student training', 'prototype learning', 'parameter-efficient finetuning']",7,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) model. It employs a combination of labeled and unlabeled data to improve classification performance through techniques such as supervised contrastive loss, pseudo-labeling, and prototype learning. The model is trained with various data augmentation strategies and utilizes a teacher-student approach to enhance learning from unlabeled samples.",False,True,6635,138,6773,0.007905700000000002,CLIP only,"['contrastive loss', 'data augmentation', 'parameter efficient finetuning', 'prototype learning', 'pseudo-labeling', 'semi-supervised learning', 'teacher student training']",7
0022_dbfcf1bf,program_step0022_dbfcf1bf.py,eval_step0022_dbfcf1bf.json,0.7739952718676123,['ViT'],"['semi-supervised learning', 'contrastive loss', 'pseudo-labeling', 'data augmentation', 'teacher-student training', 'parameter-efficient finetuning']",6,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) backbone. It employs a combination of supervised contrastive loss and unsupervised methods like SWAV for effective training on labeled and unlabeled data. The model is enhanced with a teacher-student setup to improve performance, and various data augmentation techniques are utilized to increase robustness. The program is designed to handle COCO dataset annotations for image classification tasks.",False,True,6293,146,6439,0.007564700000000001,CLIP only,"['contrastive loss', 'data augmentation', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning', 'teacher student training']",6
0023_aef29c64,program_step0023_aef29c64.py,eval_step0023_aef29c64.json,0.7869188337273444,['ViT'],"['semi-supervised learning', 'contrastive loss', 'BYOL', 'data augmentation', 'pseudo-labeling', 'teacher-student model', 'parameter-efficient finetuning']",7,yes,"The program implements a semi-supervised learning framework using a Vision Transformer (ViT) backbone for image classification. It employs a combination of labeled and unlabeled data, utilizing contrastive loss and BYOL for feature learning. The model is trained with various data augmentation techniques and includes a teacher-student model setup for improved performance. Additionally, it incorporates parameter-efficient finetuning methods to adapt the model effectively.",False,True,5533,145,5678,0.0067243,CLIP only,"['byol', 'contrastive loss', 'data augmentation', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning', 'teacher student model']",7
0024_d8bc08ee,program_step0024_d8bc08ee.py,eval_step0024_d8bc08ee.json,0.7922773837667455,['ViT'],"['semi-supervised learning', 'contrastive loss', 'data augmentation', 'pseudo-labeling', 'teacher-student training', 'parameter-efficient finetuning']",6,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) model. It employs a combination of labeled and unlabeled data, utilizing contrastive loss and various data augmentation techniques to improve model performance. The training strategy includes a teacher-student setup for knowledge distillation, along with pseudo-labeling for unlabeled samples. The program is designed to efficiently train the model while leveraging limited labeled data.",False,True,5854,143,5997,0.0070686,CLIP only,"['contrastive loss', 'data augmentation', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning', 'teacher student training']",6
0025_4a6fb44b,program_step0025_4a6fb44b.py,eval_step0025_4a6fb44b.json,0.7743104806934594,['ViT'],"['semi-supervised learning', 'contrastive loss', 'data augmentation', 'memory bank', 'pseudo-labeling', 'teacher-student training', 'parameter-efficient finetuning']",7,yes,"The program implements a semi-supervised learning framework using a Vision Transformer (ViT) model. It employs a combination of labeled and unlabeled data, utilizing contrastive loss and a memory bank for improved feature learning. The training strategy includes teacher-student training, where a teacher model is updated based on the student's performance. Data augmentation techniques are applied to enhance the model's robustness, and parameter-efficient finetuning methods are used to adapt the model effectively.",False,True,6817,155,6972,0.0081807,CLIP only,"['contrastive loss', 'data augmentation', 'memory bank', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning', 'teacher student training']",7
0026_8d7b7d9c,program_step0026_8d7b7d9c.py,eval_step0026_8d7b7d9c.json,0.8063041765169425,['CLIP ViT'],"['LoRA', 'semi-supervised learning', 'masked-image consistency', 'supervised contrastive loss', 'pseudo-labeling', 'consistency regularization', 'data augmentation']",7,yes,"The program implements a semi-supervised learning pipeline using a CLIP ViT backbone with LoRA for parameter-efficient fine-tuning. It introduces a masked-image consistency branch to enhance the model's robustness to missing local evidence in aerial scene recognition. The training strategy includes labeled and unlabeled data with various consistency objectives and augmentation techniques, aiming to improve performance with limited labeled samples.",False,True,6354,140,6494,0.007605400000000001,CLIP only,"['consistency regularization', 'data augmentation', 'lora', 'masked image consistency', 'pseudo-labeling', 'semi-supervised learning', 'supervised contrastive loss']",7
0027_d3ed6b5f,program_step0027_d3ed6b5f.py,eval_step0027_d3ed6b5f.json,0.7271867612293145,['ViT'],"['semi-supervised learning', 'contrastive loss', 'data augmentation', 'pseudo-labeling', 'temporal consistency', 'teacher-student model', 'parameter-efficient finetuning']",7,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) model. It employs a combination of labeled and unlabeled data, utilizing contrastive loss and pseudo-labeling techniques to enhance model performance. The training process includes data augmentation strategies and a teacher-student model approach to improve predictions on unlabeled data. The program is designed to efficiently train the model while managing various hyperparameters for optimal learning.",False,True,5686,149,5835,0.006910200000000001,CLIP only,"['contrastive loss', 'data augmentation', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning', 'teacher student model', 'temporal consistency']",7
0028_12b39c88,program_step0028_12b39c88.py,eval_step0028_12b39c88.json,0.7656422379826635,['ViT'],"['semi-supervised learning', 'contrastive loss', 'data augmentation', 'pseudo-labeling', 'teacher-student training', 'logit adjustment', 'masking']",7,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) model. It employs a combination of labeled and unlabeled data, utilizing contrastive loss and various data augmentation techniques. The training strategy includes a teacher-student model setup for improved performance, along with logit adjustment and masking techniques to enhance the learning process. The program is designed to handle both labeled and unlabeled datasets effectively.",False,True,5801,144,5945,0.0070147,CLIP only,"['contrastive loss', 'data augmentation', 'logit adjustment', 'masking', 'pseudo-labeling', 'semi-supervised learning', 'teacher student training']",7
0030_1cbb8e41,program_step0030_1cbb8e41.py,eval_step0030_1cbb8e41.json,0.7779353821907014,['ViT'],"['semi-supervised learning', 'contrastive loss', 'data augmentation', 'pseudo-labeling', 'teacher-student training', 'parameter-efficient finetuning']",6,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) backbone. It employs a combination of labeled and unlabeled data, utilizing contrastive loss and pseudo-labeling strategies to enhance model performance. The training process includes data augmentation techniques and a teacher-student model approach to improve generalization. The program is designed to handle both labeled and unlabeled datasets effectively, optimizing the learning process through various regularization and consistency objectives.",False,True,6979,149,7128,0.0083325,CLIP only,"['contrastive loss', 'data augmentation', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning', 'teacher student training']",6
0031_4124dff5,program_step0031_4124dff5.py,eval_step0031_4124dff5.json,0.7763593380614657,['ViT'],"['semi-supervised learning', 'contrastive loss', 'covariance alignment', 'data augmentation', 'pseudo-labeling', 'teacher-student training', 'parameter-efficient finetuning']",7,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) model. It employs a combination of supervised contrastive loss and covariance alignment loss to enhance feature learning from both labeled and unlabeled data. The training process includes data augmentation techniques and a teacher-student model approach to improve performance. The model is designed for image classification tasks, leveraging labeled and unlabeled datasets effectively.",False,True,5754,144,5898,0.006963,CLIP only,"['contrastive loss', 'covariance alignment', 'data augmentation', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning', 'teacher student training']",7
0032_205fdfdc,program_step0032_205fdfdc.py,eval_step0032_205fdfdc.json,0.8045705279747833,['ViT'],"['semi-supervised learning', 'contrastive loss', 'covariance alignment', 'data augmentation', 'pseudo-labeling', 'teacher-student training', 'parameter-efficient finetuning']",7,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) model. It employs a combination of supervised contrastive loss and covariance alignment loss to enhance feature learning from both labeled and unlabeled data. The training process includes data augmentation strategies and a teacher-student model approach to improve performance. The model is designed for image classification tasks, leveraging labeled and unlabeled datasets effectively.",False,True,6249,144,6393,0.0075075,CLIP only,"['contrastive loss', 'covariance alignment', 'data augmentation', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning', 'teacher student training']",7
0034_6dd54743,program_step0034_6dd54743.py,eval_step0034_6dd54743.json,0.7021276595744681,['ViT'],"['semi-supervised learning', 'contrastive loss', 'covariance alignment', 'data augmentation', 'pseudo-labeling', 'teacher-student training', 'parameter-efficient finetuning']",7,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) model. It employs a combination of labeled and unlabeled data to improve classification performance through various training strategies, including contrastive loss and covariance alignment. The model is fine-tuned using a teacher-student approach, where a teacher model is updated based on the student's predictions. Data augmentation techniques are applied to enhance the robustness of the model.",False,True,6757,149,6906,0.0080883,CLIP only,"['contrastive loss', 'covariance alignment', 'data augmentation', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning', 'teacher student training']",7
0036_142ff464,program_step0036_142ff464.py,eval_step0036_142ff464.json,0.802521670606777,['ViT'],"['semi-supervised learning', 'contrastive loss', 'covariance alignment', 'pseudo-labeling', 'data augmentation', 'teacher-student training', 'parameter-efficient finetuning']",7,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) model. It employs various training strategies including supervised contrastive loss, hard negative margin loss, and covariance alignment loss. The model is trained on both labeled and unlabeled data, utilizing pseudo-labeling and teacher-student training techniques to enhance performance. Data augmentation is applied through weak and strong transformations to improve model robustness.",False,True,6515,145,6660,0.0078045,CLIP only,"['contrastive loss', 'covariance alignment', 'data augmentation', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning', 'teacher student training']",7
0038_3bddc3b9,program_step0038_3bddc3b9.py,eval_step0038_3bddc3b9.json,0.7922773837667455,['ViT'],"['semi-supervised learning', 'contrastive loss', 'covariance alignment', 'pseudo-labeling', 'data augmentation', 'parameter-efficient finetuning']",6,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) model. It employs various training strategies including supervised contrastive loss, covariance alignment loss, and pseudo-labeling to enhance performance with limited labeled data. The model is trained with both labeled and unlabeled datasets, utilizing data augmentation techniques to improve generalization. Additionally, it incorporates a teacher-student model approach for better predictions.",False,True,6703,140,6843,0.0079893,CLIP only,"['contrastive loss', 'covariance alignment', 'data augmentation', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning']",6
0039_7f0b7ad9,program_step0039_7f0b7ad9.py,eval_step0039_7f0b7ad9.json,0.7943262411347518,['ViT'],"['semi-supervised learning', 'contrastive loss', 'covariance alignment', 'pseudo-labeling', 'data augmentation', 'teacher-student training', 'parameter-efficient finetuning']",7,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) model. It employs various training strategies including supervised contrastive loss, covariance alignment, and pseudo-labeling to enhance performance with limited labeled data. The model is trained with both labeled and unlabeled datasets, utilizing data augmentation techniques to improve generalization. Additionally, it incorporates a teacher-student paradigm for knowledge distillation, allowing for improved predictions on unlabeled samples.",False,True,7104,154,7258,0.008492000000000001,CLIP only,"['contrastive loss', 'covariance alignment', 'data augmentation', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning', 'teacher student training']",7
0040_43dc8ca7,program_step0040_43dc8ca7.py,eval_step0040_43dc8ca7.json,0.7963750985027581,['ViT'],"['semi-supervised learning', 'contrastive loss', 'cutmix', 'pseudo-labeling', 'covariance alignment', 'data augmentation', 'teacher-student training', 'parameter-efficient finetuning']",8,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) model. It employs various training strategies including supervised contrastive loss, cutmix augmentation, and a teacher-student model approach for improved performance. The framework is designed to handle both labeled and unlabeled data, leveraging pseudo-labeling and consistency objectives to enhance learning efficiency. Additionally, it incorporates parameter-efficient finetuning techniques to adapt the model for specific classification tasks.",False,True,7173,158,7331,0.008585500000000001,CLIP only,"['contrastive loss', 'covariance alignment', 'cutmix', 'data augmentation', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning', 'teacher student training']",8
0041_584139ab,program_step0041_584139ab.py,eval_step0041_584139ab.json,0.7653270291568164,['ViT'],"['semi-supervised learning', 'contrastive loss', 'covariance alignment', 'pseudo-labeling', 'data augmentation', 'teacher-student training', 'parameter-efficient finetuning']",7,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) backbone. It employs various training strategies including supervised contrastive loss, covariance alignment, and pseudo-labeling to enhance model performance with limited labeled data. The model is trained with a combination of labeled and unlabeled datasets, utilizing data augmentation techniques to improve generalization. Additionally, it incorporates a teacher-student paradigm for knowledge distillation.",False,True,7694,148,7842,0.0091146,CLIP only,"['contrastive loss', 'covariance alignment', 'data augmentation', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning', 'teacher student training']",7
0042_d43b77c5,program_step0042_d43b77c5.py,eval_step0042_d43b77c5.json,0.7862884160756501,['ViT'],"['semi-supervised learning', 'contrastive loss', 'covariance alignment', 'pseudo-labeling', 'data augmentation', 'parameter-efficient finetuning']",6,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) backbone. It employs various training strategies including supervised contrastive loss, covariance alignment, and pseudo-labeling to enhance model performance with limited labeled data. The model is trained with a combination of labeled and unlabeled datasets, utilizing data augmentation techniques to improve generalization. Additionally, it incorporates parameter-efficient finetuning methods to adapt the model effectively.",False,True,7819,144,7963,0.0092345,CLIP only,"['contrastive loss', 'covariance alignment', 'data augmentation', 'parameter efficient finetuning', 'pseudo-labeling', 'semi-supervised learning']",6
0043_f2a49360,program_step0043_f2a49360.py,eval_step0043_f2a49360.json,0.8119779353821907,['ViT'],"['semi-supervised learning', 'contrastive loss', 'covariance alignment', 'pseudo-labeling', 'data augmentation', 'teacher-student training', 'logit adjustment', 'virtual adversarial training']",8,yes,"This program implements a semi-supervised learning framework using a Vision Transformer (ViT) model. It employs various training strategies including supervised contrastive loss, covariance alignment, and virtual adversarial training. The model is trained on both labeled and unlabeled data, utilizing pseudo-labeling and teacher-student mechanisms to enhance performance. Data augmentation techniques are applied to improve model robustness.",False,True,7157,143,7300,0.008501900000000001,CLIP only,"['contrastive loss', 'covariance alignment', 'data augmentation', 'logit adjustment', 'pseudo-labeling', 'semi-supervised learning', 'teacher student training', 'virtual adversarial training']",8
